Accident_Index,Accident_Severity
2016140059734,3
2016140059877,3
2016140059938,3
2016140059951,3
2016140059979,2
2016140059988,3
2016140060064,2
2016140060087,3
2016140060135,3
2016140060194,3
2016140060197,3
2016140060206,3
2016140060209,3
2016140060236,3
2016140060289,3
2016140060311,3
2016140060334,3
2016140060420,2
2016140060457,3
2016140060458,3
2016140060465,3
2016140060481,3
2016140060505,3
2016140060514,3
2016140060562,3
2016140060590,3
2016140060782,2
2016140060790,2
2016140060806,2
2016140060838,3
2016140060850,3
2016140060867,3
2016140060976,3
2016140061003,3
2016140061026,3
2016140061028,3
2016140061098,2
2016140061158,2
2016140061186,3
2016140061207,3
2016140061211,3
2016140061220,3
2016140061229,3
2016140061247,2
2016140061323,3
2016140061401,3
2016140061471,3
2016140061537,3
2016140061552,3
2016140061605,3
2016140061616,3
2016140061652,3
2016140061656,3
2016140061673,3
2016140061694,3
2016140061770,3
2016140061824,1
2016140061922,3
2016140061923,3
2016140061991,3
2016140062034,3
2016140062113,3
2016140062121,3
2016140062247,2
2016140062273,2
2016140062306,3
2016140062310,3
2016140062312,3
2016140062342,3
2016140062350,3
2016140062382,3
2016140062401,3
2016140062411,3
2016140062418,2
2016140062424,2
2016140062453,3
2016140062467,3
2016140062513,3
2016140062519,3
2016140062543,3
2016140062562,3
2016140062624,3
2016140062630,3
2016140062646,3
2016140062670,3
2016140062682,3
2016140062688,3
2016140062706,3
2016140062739,3
2016140062775,3
2016140062826,3
2016140063004,3
2016140063094,3
2016140063218,2
2016140063221,3
2016140063231,2
2016140063255,3
2016140063267,3
2016140063284,3
2016140063360,3
2016140063425,3
2016140063469,3
2016140063699,3
2016140063721,3
2016140064183,3
2016140064302,3
2016140064390,3
2016140064397,2
2016140064401,3
2016140064421,3
2016140064426,3
2016140064581,3
2016140064628,3
2016140064714,2
2016140064733,3
2016140064750,3
2016140064756,3
2016140064763,3
2016140064773,3
2016140064897,3
2016140064937,3
2016140065027,3
2016140065167,3
2016140065228,3
2016140065358,3
2016140065363,3
2016140065414,2
2016140065437,3
2016140065476,2
2016140065546,3
2016140065553,3
2016140065627,3
2016140065639,3
2016140065665,3
2016140065668,3
2016140065698,3
2016140065717,3
2016140065824,2
2016140065874,3
2016140065937,3
2016140065959,3
2016140065985,2
2016140066045,3
2016140066048,3
2016140066050,3
2016140066106,3
2016140066216,2
2016140066312,3
2016140066348,3
2016140066553,3
2016140066638,3
2016140066793,3
2016140066908,3
2016140067009,2
2016140067080,3
2016140067361,3
2016140067422,3
2016140067686,3
2016140067689,3
2016140067716,3
2016140067728,3
2016140067734,3
2016140067824,3
2016140067876,3
2016140067979,3
2016140068018,2
2016140068038,3
2016140068040,3
2016140068075,1
2016140068094,3
2016140068138,3
2016140068166,3
2016140068183,3
2016140068191,3
2016140068200,3
2016140068201,3
2016140068204,2
2016140068210,3
2016140068309,3
2016140068463,3
2016140068555,3
2016140068694,3
2016140068740,3
2016140068796,3
2016140068862,3
2016140068981,3
2016140069019,3
2016140069082,3
2016140069106,3
2016140069113,3
2016140069145,2
2016140069151,3
2016140069243,3
2016140069325,3
2016140069343,2
2016140069500,3
2016140069577,3
2016140069648,3
2016140069672,3
2016140069761,3
2016140069793,2
2016140069823,3
2016140069827,3
2016140069958,2
2016140069977,3
2016140070015,3
2016140070029,3
2016140070041,3
2016140070057,3
2016140070110,3
2016140070167,3
2016140070195,3
2016140070248,3
2016140070259,3
2016140070270,3
2016140070287,2
2016140070294,3
2016140070310,3
2016140070581,3
2016140070755,3
2016140070837,3
2016140070952,3
2016140071171,3
2016140071267,3
2016140071281,3
2016140071385,3
2016140071410,3
2016140071485,3
2016140071527,3
2016140071543,3
2016140071559,3
2016140071587,3
2016140071592,3
2016140071730,3
2016140071872,3
2016140072142,2
2016140072494,3
2016140072569,3
2016140072603,3
2016140072605,3
2016140072628,3
2016140072632,3
2016140072667,3
2016140072741,2
2016140072759,3
2016140072846,2
2016140073013,3
2016140073028,3
2016140073054,3
2016140073070,3
2016140073111,1
2016140073124,3
2016140073177,3
2016140073184,3
2016140073332,3
2016140073338,3
2016140073361,3
2016140073378,3
2016140073380,2
2016140073426,3
2016140073438,3
2016140073460,3
2016140073484,3
2016140073565,2
2016140073568,3
2016140073622,3
2016140073647,3
2016140073648,3
2016140073661,3
2016140073662,3
2016140073678,2
2016140073712,3
2016140073766,3
2016140073802,3
2016140073862,3
2016140073905,3
2016140073918,3
2016140073922,3
2016140073960,3
2016140074093,3
2016140074117,2
2016140074126,3
2016140074131,3
2016140074146,3
2016140074155,2
2016140074170,3
2016140074180,3
2016140074201,3
2016140074203,3
2016140074207,3
2016140074306,2
2016140074317,3
2016140074333,3
2016140074357,3
2016140074364,3
2016140074381,3
2016140074399,3
2016140074424,3
2016140074442,3
2016140074483,3
2016140074498,2
2016140074516,3
2016140074526,2
2016140074531,3
2016140074543,3
2016140074552,3
2016140074563,2
2016140074584,3
2016140074590,3
2016140074591,3
2016140074596,3
2016140074746,3
2016140074782,3
2016140074825,3
2016140074949,3
2016140075004,3
2016140075015,2
2016140075021,3
2016140075042,3
2016140075050,3
2016140075080,3
2016140075100,3
2016140075106,3
2016140075108,3
2016140075113,3
2016140075165,3
2016140075188,3
2016140075191,2
2016140075313,3
2016140075389,2
2016140075395,3
2016140075465,3
2016140075505,3
2016140075508,2
2016140075518,3
2016140075561,3
2016140075570,3
2016140075576,2
2016140075601,3
2016140075626,2
2016140075629,3
2016140075637,3
2016140075650,3
2016140075840,2
2016140075853,3
2016140075903,3
2016140075927,3
2016140075970,2
2016140075978,3
2016140076007,3
2016140076016,3
2016140076032,2
2016140076051,1
2016140076054,3
2016140076074,3
2016140076216,2
2016140076245,3
2016140076297,3
2016140076306,2
2016140076311,3
2016140076333,2
2016140076376,3
2016140076406,3
2016140076423,3
2016140076450,3
2016140076471,3
2016140076512,3
2016140076527,3
2016140076530,3
2016140076596,3
2016140076604,3
2016140076636,3
2016140076639,3
2016140076653,2
2016140076713,3
2016140076727,3
2016140076772,3
2016140076778,1
2016140076827,3
2016140076841,3
2016140076861,3
2016140076865,3
2016140076875,3
2016140076901,3
2016140076919,3
2016140076925,2
2016140076970,3
2016140076974,3
2016140076989,3
2016140077007,3
2016140077036,3
2016140077041,3
2016140077057,3
2016140077059,3
2016140077061,2
2016140077069,3
2016140077256,3
2016140077273,2
2016140077296,3
2016140077442,3
2016140077497,3
2016140077522,3
2016140077523,2
2016140077535,3
2016140077564,3
2016140077565,2
2016140077586,3
2016140077612,2
2016140077625,1
2016140077701,3
2016140077762,2
2016140077788,2
2016140077839,1
2016140077884,3
2016140077907,3
2016140077947,3
2016140077961,3
2016140077980,3
2016140078028,3
2016140078035,3
2016140078164,3
2016140078206,3
2016140078207,3
2016140078256,3
2016140078281,3
2016140078305,3
2016140078358,3
2016140078370,3
2016140078411,3
2016140078431,3
2016140078438,2
2016140078491,3
2016140078496,3
2016140078519,3
2016140078530,3
2016140078573,3
2016140078590,2
2016140078604,3
2016140078619,3
2016140078637,2
2016140078646,3
2016140078678,2
2016140078688,3
2016140078722,3
2016140078726,3
2016140078732,3
2016140078764,3
2016140078802,3
2016140078826,3
2016140078898,2
2016140078930,2
2016140078945,2
2016140078949,3
2016140078964,2
2016140079058,3
2016140079125,3
2016140079150,3
2016140079170,3
2016140079209,3
2016140079211,3
2016140079216,3
2016140079263,2
2016140079268,2
2016140079286,2
2016140079291,3
2016140079346,3
2016140079383,3
2016140079384,2
2016140079387,3
2016140079399,3
2016140079400,3
2016140079423,3
2016140079614,3
2016140079628,3
2016140079675,3
2016140079685,2
2016140079704,3
2016140079706,3
2016140079710,2
2016140079761,3
2016140079787,2
2016140079815,3
2016140079864,2
2016140079866,2
2016140079892,3
2016140079939,3
2016140079942,2
2016140079943,3
2016140079992,3
2016140080004,3
2016140080021,3
2016140080022,3
2016140080041,2
2016140080207,3
2016140080217,2
2016140080277,3
2016140080338,3
2016140080340,3
2016140080359,3
2016140080371,3
2016140080376,3
2016140080472,3
2016140080491,3
2016140080577,3
2016140080685,3
2016140080759,2
2016140080809,3
2016140080845,3
2016140080903,2
2016140080909,3
2016140080927,3
2016140080934,3
2016140080987,3
2016140081029,3
2016140081032,3
2016140081051,3
2016140081057,3
2016140081062,2
2016140081082,3
2016140081110,3
2016140081129,3
2016140081135,2
2016140081138,3
2016140081160,3
2016140081175,3
2016140081192,3
2016140081194,3
2016140081249,2
2016140081254,3
2016140081274,3
2016140081283,3
2016140081285,3
2016140081287,3
2016140081292,3
2016140081296,3
2016140081321,2
2016140081326,3
2016140081328,3
2016140081329,3
2016140081411,3
2016140081417,3
2016140081446,2
2016140081464,3
2016140081484,3
2016140081493,3
2016140081508,3
2016140081512,3
2016140081582,3
2016140081624,3
2016140081628,3
2016140081665,3
2016140081675,3
2016140081694,3
2016140081871,3
2016140081893,2
2016140081923,3
2016140081978,3
2016140082020,3
2016140082041,3
2016140082174,3
2016140082255,2
2016140082260,3
2016140082284,3
2016140082303,3
2016140082348,3
2016140082597,2
2016140082604,3
2016140082723,3
2016140082774,3
2016140082834,2
2016140082899,3
2016140082945,3
2016140082959,3
2016140082980,3
2016140083015,3
2016140083027,3
2016140083042,2
2016140083211,3
2016140083262,3
2016140083277,3
2016140083339,3
2016140083361,3
2016140083380,3
2016140083389,3
2016140083411,3
2016140083419,3
2016140083474,3
2016140083485,3
2016140083502,3
2016140083522,3
2016140083526,3
2016140083546,3
2016140083552,3
2016140083558,3
2016140083606,3
2016140083607,2
2016140083628,3
2016140083652,3
2016140083684,2
2016140083745,3
2016140083779,3
2016140083934,3
2016140083952,3
2016140083967,3
2016140084193,3
2016140084224,3
2016140084257,3
2016140084523,3
2016140084524,2
2016140084614,3
2016140084649,3
2016140084704,2
2016140084808,2
2016140084839,3
2016140084859,3
2016140084922,3
2016140084930,1
2016140085006,3
2016140085120,3
2016140085190,3
2016140085222,3
2016140085249,3
2016140085279,3
2016140085303,3
2016140085343,3
2016140085361,2
2016140085373,3
2016140085399,3
2016140085410,3
2016140085413,3
2016140085427,3
2016140085431,3
2016140085447,2
2016140085452,3
2016140085594,3
2016140085624,3
2016140085651,3
2016140085772,3
2016140085935,2
2016140085944,3
2016140085967,3
2016140086112,3
2016140086312,3
2016140086328,3
2016140086333,3
2016140086345,3
2016140086458,3
2016140086484,2
2016140086516,3
2016140086619,3
2016140086630,3
2016140086702,3
2016140086748,2
2016140086805,3
2016140086860,3
2016140086901,3
2016140087009,3
2016140087019,3
2016140087055,3
2016140087104,3
2016140087191,3
2016140087228,3
2016140087230,3
2016140087241,2
2016140087249,3
2016140087314,3
2016140087340,3
2016140087347,3
2016140087416,3
2016140087446,2
2016140087456,3
2016140087544,3
2016140087601,3
2016140087629,3
2016140087649,2
2016140087674,3
2016140087694,2
2016140087710,3
2016140087731,3
2016140087737,3
2016140087752,3
2016140087759,3
2016140087933,3
2016140087951,3
2016140088041,3
2016140088113,3
2016140088119,3
2016140088129,3
2016140088135,3
2016140088168,2
2016140088194,3
2016140088217,3
2016140088220,3
2016140088226,3
2016140088230,2
2016140088249,3
2016140088258,3
2016140088324,3
2016140088362,2
2016140088421,3
2016140088481,3
2016140088482,3
2016140088490,2
2016140088497,3
2016140088538,3
2016140088564,3
2016140088576,2
2016140088801,3
2016140088852,3
2016140088872,3
2016140088962,3
2016140088996,3
2016140088999,3
2016140089095,3
2016140089216,2
2016140089269,3
2016140089303,1
2016140089317,3
2016140089325,2
2016140089326,3
2016140089328,3
2016140089395,3
2016140089475,2
2016140089514,3
2016140089548,3
2016140089578,3
2016140089588,3
2016140089590,3
2016140089597,2
2016140089600,3
2016140089602,2
2016140089616,2
2016140089621,3
2016140089627,2
2016140089814,3
2016140089890,3
2016140089932,3
2016140089961,3
2016140089963,3
2016140090171,3
2016140090394,2
2016140090438,3
2016140090447,3
2016140090622,3
2016140090639,1
2016140090656,3
2016140090662,3
2016140090718,3
2016140090814,3
2016140090825,3
2016140090838,3
2016140090880,2
2016140090923,2
2016140090944,3
2016140090997,3
2016140091054,3
2016140091094,2
2016140091125,3
2016140091204,3
2016140091246,2
2016140091285,2
2016140091288,3
2016140091328,2
2016140091382,2
2016140091480,2
2016140091558,3
2016140091673,3
2016140091708,2
2016140091785,3
2016140091787,3
2016140091821,2
2016140091840,3
2016140092185,3
2016140092305,3
2016140092346,3
2016140092351,3
2016140092399,3
2016140092505,3
2016140092524,3
2016140092528,3
2016140092549,3
2016140092550,3
2016140092572,2
2016140092677,3
2016140092721,3
2016140092733,3
2016140092770,3
2016140093023,3
2016140093253,2
2016140093361,3
2016140093363,3
2016140093373,3
2016140093431,3
2016140093434,3
2016140093461,3
2016140093483,3
2016140093493,3
2016140093495,3
2016140093576,3
2016140093628,3
2016140093638,2
2016140093647,3
2016140093652,3
2016140093660,3
2016140093700,3
2016140093749,3
2016140093763,2
2016140093776,3
2016140093780,3
2016140093795,3
2016140093821,3
2016140093834,3
2016140093903,2
2016140093909,2
2016140093925,2
2016140093949,3
2016140094002,3
2016140094015,3
2016140094033,3
2016140094045,3
2016140094050,3
2016140094058,3
2016140094065,3
2016140094083,3
2016140094089,3
2016140094093,3
2016140094099,3
2016140094105,3
2016140094117,3
2016140094139,3
2016140094263,2
2016140094291,3
2016140094312,3
2016140094392,3
2016140094440,3
2016140094473,2
2016140094498,3
2016140094501,2
2016140094521,3
2016140094528,3
2016140094548,3
2016140094564,3
2016140094569,2
2016140094590,3
2016140094597,3
2016140094709,3
2016140094903,3
2016140095113,3
2016140095322,3
2016140095593,3
2016140095631,3
2016140095718,3
2016140095974,3
2016140096132,3
2016140096189,3
2016140096217,3
2016140096234,3
2016140096335,2
2016140096352,1
2016140096427,3
2016140096552,3
2016140096683,3
2016140096825,3
2016140096854,3
2016140096863,3
2016140096979,2
2016140097068,3
2016140097097,3
2016140097153,2
2016140097157,3
2016140097195,3
2016140097212,3
2016140097363,3
2016140097368,3
2016140097419,3
2016140097430,3
2016140097544,3
2016140097586,3
2016140097650,3
2016140097666,2
2016140097676,2
2016140097747,2
2016140097758,3
2016140097773,3
2016140097782,3
2016140097791,3
2016140097944,3
2016140097963,3
2016140098031,3
2016140098051,2
2016140098084,1
2016140098097,3
2016140098154,3
2016140098190,3
2016140098265,1
2016140098267,3
2016140098292,3
2016140098330,3
2016140098391,3
2016140098497,3
2016140098569,3
2016140098618,3
2016140098628,3
2016140098637,2
2016140098661,3
2016140098677,3
2016140098710,3
2016140098776,3
2016140098807,3
2016140098818,3
2016140098828,3
2016140098836,3
2016140098842,3
2016140098851,3
2016140098863,2
2016140098865,2
2016140098972,3
2016140099005,3
2016140099009,3
2016140099028,3
2016140099038,3
2016140099042,3
2016140099065,3
2016140099108,2
2016140099111,3
2016140099121,3
2016140099154,3
2016140099179,3
2016140099197,3
2016140099212,3
2016140099222,3
2016140099237,3
2016140099253,3
2016140099266,3
2016140099267,3
2016140099269,3
2016140099274,3
2016140099350,3
2016140099387,3
2016140099399,2
2016140099440,3
2016140099460,3
2016140099463,3
2016140099466,3
2016140099504,2
2016140099528,3
2016140099548,3
2016140099570,3
2016140099578,3
2016140099593,3
2016140099598,3
2016140099599,3
2016140099621,3
2016140099623,3
2016140099635,3
2016140099641,2
2016140099646,3
2016140099662,3
2016140099749,3
2016140099877,2
2016140099902,3
2016140099985,3
2016140100027,3
2016140100099,3
2016140100101,3
2016140100128,2
2016140100149,3
2016140100163,3
2016140100178,2
2016140100264,3
2016140100289,2
2016140100353,3
2016140100373,2
2016140100426,3
2016140100431,3
2016140100475,3
2016140100589,3
2016140100623,3
2016140100859,3
2016140100881,3
2016140100909,3
2016140100978,3
2016140101026,3
2016140101029,2
2016140101035,3
2016140101133,3
2016140101373,3
2016140101673,3
2016140101729,2
2016140101781,3
2016140101784,3
2016140101809,3
2016140101822,3
2016140101945,3
2016140101971,3
2016140101976,2
2016140101999,3
2016140102018,3
2016140102024,3
2016140102047,2
2016140102140,2
2016140102177,3
2016140102203,3
2016140102231,3
2016140102246,3
2016140102269,3
2016140102288,3
2016140102320,3
2016140102337,3
2016140102365,2
2016140102434,3
2016140102491,3
2016140102504,2
2016140102524,3
2016140102546,3
2016140102558,3
2016140102568,2
2016140102618,3
2016140102718,3
2016140102720,3
2016140102804,3
2016140102813,3
2016140102830,2
2016140102836,3
2016140102861,3
2016140102877,3
2016140102952,3
2016140102956,3
2016140103033,3
2016140103044,3
2016140103046,3
2016140103048,3
2016140103080,3
2016140103100,3
2016140103106,2
2016140103131,3
2016140103155,3
2016140103170,3
2016140103261,1
2016140103273,3
2016140103312,3
2016140103342,3
2016140103360,3
2016140103385,3
2016140103410,3
2016140103455,3
2016140103473,3
2016140103480,3
2016140103514,3
2016140103531,3
2016140103542,3
2016140103574,2
2016140103576,3
2016140103590,2
2016140103621,2
2016140103631,3
2016140103635,1
2016140103645,3
2016140103650,2
2016140103733,3
2016140103757,3
2016140103776,3
2016140103807,3
2016140103808,3
2016140103851,2
2016140103859,2
2016140103885,3
2016140103899,2
2016140103910,3
2016140103933,2
2016140103972,3
2016140103991,3
2016140104008,3
2016140104019,3
2016140104028,3
2016140104034,3
2016140104049,3
2016140104056,3
2016140104303,3
2016140104393,3
2016140104445,3
2016140104464,3
2016140104513,3
2016140104541,3
2016140104549,3
2016140104613,2
2016140104641,3
2016140104645,3
2016140104732,2
2016140104738,3
2016140104755,3
2016140104789,3
2016140104791,3
2016140104839,3
2016140104866,3
2016140104895,3
2016140104896,3
2016140104921,3
2016140104924,3
2016140104991,3
2016140105020,3
2016140105025,3
2016140105047,2
2016140105059,3
2016140105068,3
2016140105275,3
2016140105291,3
2016140105420,3
2016140105441,3
2016140105464,3
2016140105485,1
2016140105493,3
2016140105530,3
2016140105540,3
2016140105545,3
2016140105549,3
2016140105560,3
2016140105578,2
2016140105579,3
2016140105587,3
2016140105601,2
2016140105621,3
2016140105650,3
2016140105653,3
2016140105663,2
2016140105664,3
2016140105734,3
2016140105743,2
2016140105795,3
2016140105941,3
2016140105963,2
2016140105983,3
2016140106053,3
2016140106064,3
2016140106076,3
2016140106085,1
2016140106093,2
2016140106098,3
2016140106103,2
2016140106108,3
2016140106118,3
2016140106119,3
2016140106156,3
2016140106160,3
2016140106168,2
2016140106218,2
2016140106269,3
2016140106342,3
2016140106355,3
2016140106435,3
2016140106443,3
2016140106446,3
2016140106487,3
2016140106489,3
2016140106532,3
2016140106539,3
2016140106542,2
2016140106555,1
2016140106558,3
2016140106566,3
2016140106703,3
2016140106834,3
2016140106877,3
2016140106933,2
2016140106956,2
2016140106975,3
2016140106978,3
2016140106992,3
2016140106996,3
2016140107007,2
2016140107022,3
2016140107025,3
2016140107027,3
2016140107046,3
2016140107070,3
2016140107086,3
2016140107091,3
2016140107144,3
2016140107258,3
2016140107354,3
2016140107360,3
2016140107387,3
2016140107439,3
2016140107450,3
2016140107460,3
2016140107466,3
2016140107503,3
2016140107552,3
2016140107682,3
2016140107713,2
2016140107746,3
2016140107863,3
2016140107932,3
2016140107935,3
2016140107963,3
2016140107973,3
2016140107995,3
2016140108032,3
2016140108128,3
2016140108234,3
2016140108268,2
2016140108320,3
2016140108324,2
2016140108345,2
2016140108349,2
2016140108378,3
2016140108400,3
2016140108444,3
2016140108450,3
2016140108451,3
2016140108475,3
2016140108511,3
2016140108528,3
2016140108533,3
2016140108545,3
2016140108575,3
2016140108737,3
2016140108774,3
2016140108833,3
2016140108883,3
2016140108884,3
2016140108925,3
2016140108956,2
2016140108960,3
2016140108983,2
2016140109137,3
2016140109144,3
2016140109207,3
2016140109267,3
2016140109283,3
2016140109331,3
2016140109459,3
2016140109473,3
2016140109511,2
2016140109560,3
2016140109608,3
2016140109622,3
2016140109656,3
2016140109826,2
2016140109917,3
2016140109924,3
2016140109940,3
2016140109977,3
2016140109984,3
2016140110047,2
2016140110050,3
2016140110120,3
2016140110146,3
