Accident_Index,Light_Conditions,Weather_Conditions,Road_Surface_Conditions,Special_Conditions_at_Site,Carriageway_Hazards,Urban_or_Rural_Area
2016076394737,1,1,2,0,0,2
2016076394826,1,1,1,0,0,1
2016076395019,1,1,2,0,0,2
2016076395088,1,1,1,0,0,2
2016076395211,1,1,1,0,0,1
2016076395337,4,1,2,0,0,1
2016076395788,6,1,4,0,0,2
2016076395829,1,1,4,0,0,2
2016076395860,1,1,1,0,0,1
2016076395975,1,1,1,0,0,1
2016076395998,1,1,1,0,0,1
2016076396261,6,1,2,0,0,2
2016076396382,1,1,1,0,0,1
2016076396553,4,1,1,0,0,1
2016076396554,1,2,2,0,0,1
2016076396578,4,1,1,0,0,1
2016076396608,4,1,1,0,0,2
2016076396967,4,1,1,0,0,1
2016076396982,1,1,1,0,0,2
2016076397010,1,1,1,5,0,1
2016076397075,1,1,1,0,0,1
2016076397101,1,1,1,0,0,1
2016076397137,1,1,2,0,0,2
2016076397280,1,4,2,0,0,1
2016076397407,1,1,1,0,0,1
2016076397534,4,5,2,0,0,1
2016076397908,4,1,1,0,0,1
2016076398043,6,1,2,4,0,2
2016076398108,4,1,1,0,0,2
2016076398438,1,1,1,0,0,1
2016076398660,4,2,2,0,0,1
2016076398821,6,1,1,0,0,2
2016076398911,4,1,2,0,0,2
2016076399017,5,8,2,0,0,1
2016076399206,1,1,2,0,0,1
2016076399242,1,9,2,0,0,1
2016076399257,1,1,2,0,0,2
2016076399621,4,1,1,0,0,1
2016076399901,1,1,1,0,0,1
2016076400004,1,1,1,0,0,1
2016076400006,1,1,1,4,0,1
2016076400023,1,1,2,0,0,2
2016076400736,1,1,2,0,0,2
2016076400840,1,1,2,0,0,2
2016076400955,1,1,4,0,0,1
2016076401003,1,1,1,0,0,1
2016076401240,6,1,2,0,0,2
2016076401626,1,1,4,5,2,2
2016076401735,1,1,2,0,0,1
2016076402136,4,1,4,0,0,1
2016076402502,1,1,4,0,0,2
2016076402598,1,1,2,0,0,2
2016076402652,1,1,1,0,0,2
2016076402678,1,1,1,0,0,2
2016076402780,1,9,1,0,0,2
2016076402821,1,1,1,0,0,2
2016076403064,6,9,1,0,0,2
2016076403737,1,1,1,0,0,1
2016076403743,1,1,2,0,0,2
2016076403794,4,1,2,0,0,1
2016076403941,4,1,2,0,2,2
2016076403993,4,1,2,0,0,1
2016076404022,4,1,2,4,0,2
2016076404779,1,1,2,0,0,2
2016100000316,4,2,2,0,0,1
2016100000416,4,2,2,0,0,1
2016100000716,4,2,2,0,0,1
2016100001016,6,5,2,0,0,2
2016100001216,4,1,2,0,0,1
2016100001516,4,2,2,0,0,1
2016100001816,4,2,2,0,0,1
2016100001916,4,5,2,0,0,1
2016100002816,1,1,2,0,0,1
2016100003016,4,4,2,0,0,1
2016100003116,1,2,2,0,0,1
2016100003416,4,5,5,0,0,1
2016100003616,4,2,2,0,0,1
2016100003816,4,5,2,0,0,1
2016100003916,1,2,2,0,0,1
2016100004516,1,5,2,0,0,2
2016100004716,1,2,2,0,0,1
2016100005016,1,1,2,0,0,1
2016100005116,4,2,2,0,0,2
2016100005216,4,5,2,0,0,1
2016100005316,1,2,2,6,0,2
2016100005416,4,2,2,2,0,1
2016100005516,4,5,2,0,0,1
2016100005816,1,8,2,0,0,1
2016100006216,4,1,2,0,0,1
2016100006416,4,2,2,0,0,1
2016100006616,1,2,2,0,0,1
2016100006816,4,5,2,0,0,1
2016100006916,4,2,2,0,0,1
2016100007116,4,2,2,0,0,1
2016100007816,4,2,2,0,0,1
2016100007916,1,1,4,0,0,2
2016100008016,4,2,2,0,0,1
2016100008416,4,7,4,0,0,1
2016100008816,1,2,2,0,0,2
2016100010116,1,1,4,0,0,1
2016100010216,4,2,2,0,0,1
2016100010316,4,2,2,0,0,1
2016100010516,4,2,2,0,0,1
2016100010616,1,1,4,0,0,2
2016100010816,4,1,4,0,0,1
2016100011016,1,8,4,0,0,1
2016100011616,1,1,1,0,0,1
2016100011716,4,2,2,0,0,2
2016100011816,4,3,3,0,0,2
2016100012016,4,1,2,0,0,1
2016100012116,6,1,2,0,0,2
2016100012316,4,5,2,0,0,1
2016100012416,1,1,2,0,0,1
2016100012516,1,1,2,0,0,1
2016100012716,1,9,2,4,0,1
2016100012816,4,1,2,0,0,2
2016100012916,1,3,3,0,0,1
2016100013116,4,1,1,0,0,1
2016100013316,4,1,4,0,0,1
2016100013916,1,2,2,0,0,1
2016100014116,1,1,2,0,0,1
2016100014316,1,1,1,0,0,2
2016100014416,6,2,2,0,0,2
2016100014516,1,1,2,0,0,1
2016100015016,1,6,3,0,0,2
2016100015316,4,1,1,0,0,1
2016100015516,6,1,2,0,0,2
2016100015616,1,3,3,0,0,2
2016100015716,7,2,2,0,0,1
2016100015816,6,1,4,0,0,2
2016100016016,4,2,4,0,0,1
2016100016416,4,2,2,0,0,1
2016100016616,4,8,4,4,0,2
2016100016716,6,2,2,0,0,2
2016100017016,4,1,2,0,0,1
2016100017316,1,6,3,0,0,1
2016100018216,1,1,4,0,0,2
2016100018416,7,8,4,0,0,1
2016100019216,4,2,2,0,0,1
2016100019716,4,2,2,0,0,1
2016100020016,1,1,2,0,0,1
2016100020516,1,2,2,0,0,1
2016100021116,1,1,2,0,0,1
2016100021316,6,1,1,0,0,2
2016100021516,7,2,2,4,0,1
2016100021816,6,1,4,0,0,2
2016100022016,6,1,4,0,0,2
2016100022316,1,3,2,0,0,1
2016100022716,4,1,4,0,0,2
2016100022816,6,1,4,0,0,2
2016100022916,1,4,2,0,0,1
2016100023216,1,3,4,0,3,2
2016100023316,1,3,3,0,0,2
2016100023416,4,1,2,0,0,1
2016100023716,1,2,2,0,0,2
2016100023816,1,2,2,0,0,1
2016100023916,1,8,4,0,0,2
2016100024016,1,2,2,0,0,2
2016100024516,1,1,1,0,0,1
2016100024616,4,1,2,0,0,1
2016100025116,4,1,2,0,0,2
2016100025416,1,2,2,0,0,1
2016100026116,4,8,2,0,0,1
2016100026616,1,2,2,0,0,1
2016100026716,1,3,3,0,0,1
2016100027216,1,1,1,0,0,1
2016100027916,1,1,1,0,0,1
2016100028316,1,1,2,0,0,1
2016100028516,1,1,1,0,0,1
2016100028716,4,2,2,0,0,1
2016100028916,1,1,1,0,0,1
2016100029916,7,2,2,0,0,1
2016100030016,4,2,2,0,0,2
2016100030216,1,1,2,0,0,2
2016100030316,1,1,1,0,0,1
2016100030516,1,1,2,0,0,1
2016100030616,4,1,2,0,0,1
2016100030716,4,1,1,0,0,1
2016100030816,6,1,4,0,0,2
2016100031116,1,1,1,0,0,2
2016100031316,6,7,2,0,0,1
2016100031416,7,1,2,0,0,1
2016100032116,4,8,4,0,0,2
2016100032216,4,1,1,0,0,1
2016100032416,4,1,1,0,0,2
2016100032716,1,1,1,0,0,2
2016100033916,1,1,1,0,0,1
2016100034916,4,8,2,0,0,1
2016100035216,1,1,2,0,0,1
2016100035416,4,1,2,0,0,1
2016100035816,4,2,2,0,0,1
2016100036316,4,1,1,0,0,1
2016100036716,4,1,1,0,0,1
2016100037116,4,1,1,0,0,2
2016100037216,4,1,2,0,6,1
2016100037316,1,8,2,0,0,1
2016100037516,1,1,2,0,0,2
2016100037716,1,1,2,0,0,2
2016100037916,1,1,1,0,0,1
2016100038016,4,1,1,0,0,1
2016100038316,1,1,2,0,0,2
2016100038616,1,1,2,0,0,2
2016100038816,1,1,1,0,0,2
2016100039216,1,1,1,0,0,1
2016100039416,1,1,1,0,0,2
2016100039716,4,1,2,0,0,1
2016100040116,1,1,1,0,0,2
2016100040416,1,1,1,0,0,1
2016100040816,1,1,1,0,0,1
2016100041016,1,1,2,0,0,2
2016100041216,4,1,4,0,0,1
2016100041316,1,1,1,0,0,1
2016100041416,6,1,2,0,0,2
2016100041516,1,1,2,0,0,1
2016100041916,1,1,1,0,0,1
2016100042016,1,1,1,0,0,1
2016100042216,1,1,1,0,0,1
2016100042316,4,1,1,0,0,1
2016100042416,1,1,2,0,0,2
2016100042516,6,1,1,0,0,2
2016100042616,4,1,1,0,0,2
2016100043116,4,1,2,0,0,1
2016100043316,1,1,1,0,0,1
2016100043516,4,2,2,0,0,1
2016100044016,1,1,1,0,0,2
2016100044116,1,1,2,0,0,1
2016100044716,1,1,2,0,0,1
2016100044816,1,1,1,0,0,1
2016100045016,5,1,2,0,0,1
2016100045116,4,1,1,0,0,1
2016100045216,1,1,2,0,0,1
2016100046316,1,2,2,0,0,1
2016100046416,4,1,2,0,0,1
2016100046616,1,1,1,0,0,1
2016100047016,4,2,2,0,0,2
2016100047316,6,1,2,4,2,2
2016100047616,1,4,1,0,0,1
2016100047816,1,1,1,0,0,1
2016100047916,6,2,2,7,0,2
2016100048016,1,1,1,0,0,1
2016100048652,1,1,4,0,0,2
2016100048714,1,1,2,0,0,2
2016100048811,1,1,1,0,0,1
2016100048816,1,1,1,0,0,2
2016100048829,1,1,1,0,0,1
2016100048850,1,1,1,0,0,1
2016100049105,4,2,2,0,0,1
2016100049126,1,1,1,0,0,1
2016100049132,4,1,1,0,0,1
2016100049174,4,1,2,4,0,1
2016100049189,4,8,2,0,0,1
2016100049192,1,2,2,0,0,1
2016100049200,4,1,1,0,0,1
2016100049212,1,1,2,0,0,1
2016100049214,6,2,2,0,0,2
2016100049405,6,2,2,0,0,2
2016100049416,4,1,2,0,0,1
2016100049422,1,2,2,0,0,2
2016100049436,1,1,1,0,0,2
2016100049484,1,1,1,0,0,2
2016100049516,1,8,1,0,0,1
2016100049555,4,1,1,0,0,1
2016100049563,1,1,1,0,0,2
2016100049573,4,2,2,0,0,1
2016100049716,1,1,1,0,0,1
2016100049814,1,1,1,0,0,1
2016100049816,4,1,2,0,0,1
2016100049818,1,1,1,0,0,1
2016100049831,1,1,1,0,0,1
2016100049835,1,1,2,0,0,2
2016100049897,1,1,1,0,0,1
2016100049913,1,1,1,0,0,1
2016100049959,1,1,1,0,0,1
2016100050030,1,1,2,0,0,1
2016100050063,4,1,1,0,0,2
2016100050070,6,2,2,0,0,2
2016100050169,1,1,1,0,0,1
2016100050170,1,1,2,0,0,1
2016100050174,1,1,2,0,0,2
2016100050188,1,2,2,0,0,2
2016100050194,1,1,2,0,0,1
2016100050216,4,2,2,0,0,1
2016100050219,1,2,2,0,0,1
2016100050295,1,1,2,0,0,1
2016100050310,1,1,2,0,0,1
2016100050316,7,1,1,0,0,2
2016100050432,6,1,2,0,0,2
2016100050441,4,1,1,0,0,1
2016100050489,1,1,1,0,0,1
2016100050503,1,1,2,0,0,1
2016100050516,4,1,4,0,0,1
2016100050522,4,1,2,0,0,1
2016100050525,6,1,1,0,0,2
2016100050549,4,1,1,0,0,1
2016100050716,4,4,1,0,0,1
2016100050795,4,1,1,0,0,1
2016100050799,4,4,1,0,0,1
2016100050801,4,1,2,0,0,1
2016100050823,1,1,1,0,0,1
2016100050824,1,1,1,0,0,2
2016100050825,1,1,1,0,0,2
2016100050849,1,1,1,0,0,2
2016100050851,1,1,1,0,0,2
2016100050855,6,1,2,0,0,2
2016100050938,1,1,1,0,0,1
2016100051015,1,1,2,0,0,2
2016100051033,1,1,1,0,0,2
2016100051070,1,1,1,0,0,2
2016100051095,1,1,1,0,0,1
2016100051137,1,1,1,0,0,1
2016100051164,1,1,2,0,0,1
2016100051168,1,1,1,0,0,1
2016100051208,1,1,1,0,0,1
2016100051242,1,1,1,0,0,1
2016100051254,1,1,1,0,0,2
2016100051332,1,1,1,0,0,1
2016100051337,1,1,1,0,0,1
2016100051347,1,1,1,4,0,1
2016100051412,6,2,2,0,0,2
2016100051437,1,1,2,0,0,1
2016100051493,1,1,1,0,0,2
2016100051501,1,1,1,0,0,2
2016100051504,1,1,1,0,0,2
2016100051547,1,1,1,0,0,1
2016100051599,1,1,2,0,0,1
2016100051616,1,1,1,0,0,2
2016100051624,1,1,1,0,0,1
2016100051651,1,1,2,0,0,1
2016100051725,1,1,1,0,0,1
2016100051783,1,1,2,0,0,1
2016100051831,4,1,1,0,0,1
2016100051852,1,1,1,0,0,2
2016100051896,4,2,2,0,0,1
2016100051939,1,2,1,0,0,1
2016100051998,1,1,1,0,0,1
2016100052089,1,1,1,0,0,1
2016100052158,1,1,1,0,0,1
2016100052167,1,1,1,0,0,1
2016100052222,1,1,1,3,0,2
2016100052285,1,1,1,0,0,1
2016100052316,4,8,1,0,0,1
2016100052401,1,1,1,0,0,1
2016100052408,1,1,1,0,0,1
2016100052438,1,1,2,0,0,1
2016100052454,1,1,1,0,0,1
2016100052487,1,1,1,0,0,2
2016100052491,4,1,1,0,0,1
2016100052516,1,4,1,0,0,1
2016100052612,4,1,1,0,0,2
2016100052616,1,1,2,0,0,1
2016100052640,4,7,2,0,0,1
2016100052703,6,1,2,0,0,2
2016100052728,1,1,1,0,0,1
2016100052778,1,1,1,0,0,1
2016100052816,4,1,2,0,0,1
2016100052854,4,1,1,0,0,1
2016100052903,4,1,1,0,0,2
2016100052926,1,1,1,4,0,1
2016100052977,4,1,1,0,0,1
2016100053009,4,1,1,0,0,1
2016100053023,1,1,1,0,0,2
2016100053069,1,1,1,0,0,1
2016100053114,1,1,1,0,0,1
2016100053156,1,1,1,0,0,1
2016100053188,4,1,1,0,0,1
2016100053205,4,1,1,0,0,1
2016100053240,1,1,1,0,0,1
2016100053259,1,1,1,0,0,2
2016100053316,1,1,2,0,0,1
2016100053367,1,1,1,0,0,1
2016100053381,1,1,1,0,0,1
2016100053469,1,1,1,0,0,1
2016100053491,6,1,1,0,7,2
2016100053499,4,1,1,0,0,1
2016100053503,6,1,1,0,0,2
2016100053546,1,1,1,0,0,2
2016100053559,4,1,2,0,0,1
2016100053560,4,1,1,0,0,1
2016100053562,1,1,1,0,0,2
2016100053564,1,1,2,0,0,1
2016100053583,1,1,1,0,0,1
2016100053596,4,7,2,0,0,1
2016100053612,1,1,1,0,0,1
2016100053616,4,4,1,0,0,1
2016100053641,1,1,1,0,0,2
2016100053673,1,1,1,0,0,2
2016100053675,1,1,1,0,0,1
2016100053716,6,1,2,0,0,2
2016100053760,4,1,1,0,0,1
2016100053761,1,1,1,0,0,1
2016100053767,1,1,1,0,0,2
2016100053833,1,1,1,0,0,2
2016100053858,4,1,1,4,0,1
2016100053860,1,1,1,0,0,1
2016100053908,1,1,1,0,0,1
2016100053941,1,1,2,0,0,1
2016100053965,1,1,1,0,0,1
2016100053986,4,1,1,0,0,1
2016100053993,1,1,1,0,0,1
2016100054016,1,1,2,0,0,2
2016100054108,1,1,1,0,0,2
2016100054124,5,1,1,0,0,1
2016100054216,1,2,2,0,0,1
2016100054217,1,1,1,0,0,2
2016100054219,1,9,2,0,0,2
2016100054239,1,1,1,0,0,1
2016100054252,6,5,2,0,0,2
2016100054271,1,1,1,0,0,1
2016100054306,1,1,2,0,0,2
2016100054323,1,1,1,0,0,2
2016100054388,4,2,2,0,0,1
2016100054440,1,1,1,0,0,2
2016100054516,4,2,2,0,0,1
2016100054548,1,1,1,0,0,1
2016100054669,1,2,2,0,0,2
2016100054684,1,2,2,0,0,1
2016100054685,1,1,1,0,0,2
2016100054690,1,2,1,0,0,2
2016100054717,1,1,1,4,0,1
2016100054834,1,1,1,0,0,2
2016100054847,1,1,1,0,0,1
2016100054884,1,1,1,0,0,1
2016100054895,4,1,1,0,0,1
2016100054916,1,4,2,0,0,1
2016100054950,4,9,1,0,0,1
2016100054953,1,1,1,0,0,1
2016100054964,1,1,1,0,0,2
2016100054966,1,9,1,0,0,1
2016100055009,1,2,2,0,0,2
2016100055039,1,1,1,0,0,1
2016100055042,1,1,2,6,0,2
2016100055069,1,1,1,0,0,1
2016100055109,1,1,1,0,0,1
2016100055114,1,1,1,0,0,1
2016100055166,1,1,1,0,0,1
2016100055170,1,1,1,0,0,2
2016100055197,1,1,1,0,0,2
2016100055286,6,1,1,5,0,2
2016100055295,1,1,1,0,0,2
2016100055316,1,1,1,0,0,1
2016100055352,1,2,2,0,0,2
2016100055399,1,1,1,0,0,1
2016100055416,4,1,2,0,0,2
2016100055420,1,1,1,0,0,1
2016100055422,1,1,1,0,0,1
2016100055449,1,2,2,0,0,1
2016100055479,1,2,2,0,0,2
2016100055516,4,2,2,0,0,1
2016100055523,4,2,1,0,0,2
2016100055530,1,1,1,0,0,1
2016100055616,1,2,2,0,0,1
2016100055676,1,1,1,0,0,2
2016100055677,1,1,2,4,0,2
2016100055712,1,1,1,0,0,2
2016100055745,1,1,1,0,0,1
2016100055777,1,2,2,0,0,1
2016100055810,1,1,1,0,0,2
2016100055817,1,1,-1,0,0,1
2016100055834,1,1,1,0,0,1
2016100055861,1,1,1,0,0,1
2016100055888,1,1,1,0,0,1
2016100055913,1,1,2,0,0,1
2016100055926,1,1,1,0,0,1
2016100055946,1,1,1,0,0,1
2016100055948,1,1,1,0,0,1
2016100055980,1,1,1,0,0,1
2016100056024,1,1,1,0,0,2
2016100056080,1,1,1,0,0,2
2016100056086,1,2,2,0,0,1
2016100056119,1,1,1,0,0,1
2016100056163,4,1,1,0,0,1
2016100056216,4,2,2,0,0,1
2016100056234,1,1,1,0,0,1
2016100056312,4,1,1,0,0,1
2016100056355,4,1,1,0,0,1
2016100056356,1,1,2,0,0,2
2016100056402,4,4,1,0,0,1
2016100056416,1,1,2,0,0,1
2016100056552,1,1,2,0,0,2
2016100056569,1,1,1,0,0,2
2016100056571,6,1,2,0,0,2
2016100056576,6,1,1,0,0,2
2016100056586,1,1,2,0,0,1
2016100056629,1,1,2,0,0,2
2016100056632,1,1,1,0,0,1
2016100056635,1,1,1,0,0,1
2016100056646,4,1,1,0,0,2
2016100056649,4,1,1,0,0,1
2016100056651,1,1,1,0,0,1
2016100056747,1,1,1,0,0,1
2016100056761,1,1,1,0,0,1
2016100056798,1,2,2,4,0,1
2016100056816,1,1,1,0,0,1
2016100056874,1,1,1,0,0,1
2016100056896,1,1,1,0,0,2
2016100057036,1,1,1,0,0,1
2016100057037,1,1,1,0,0,1
2016100057038,1,1,1,0,0,1
2016100057039,1,1,2,0,0,1
2016100057054,1,1,1,0,0,2
2016100057115,4,1,1,0,0,1
2016100057116,4,1,2,0,0,1
2016100057166,1,1,1,0,0,1
2016100057216,1,1,2,0,0,2
2016100057222,4,1,1,0,0,2
2016100057285,4,1,1,0,0,1
2016100057286,1,1,1,0,0,1
2016100057316,1,1,1,0,0,1
2016100057436,1,2,2,0,0,1
2016100057494,1,1,1,0,0,1
2016100057495,1,1,1,0,0,1
2016100057516,6,2,5,0,0,2
2016100057528,1,1,1,0,0,1
2016100057543,1,1,1,0,0,1
2016100057551,4,1,1,0,0,1
2016100057565,1,1,1,0,0,1
2016100057592,1,1,1,0,0,1
2016100057651,1,1,1,0,0,1
2016100057652,1,1,1,0,0,1
2016100057736,1,1,1,0,0,2
2016100057739,1,1,1,0,0,1
2016100057898,1,1,1,0,0,2
2016100057916,1,1,1,0,0,2
2016100057925,1,2,2,0,0,2
2016100057932,1,1,1,0,0,1
2016100057970,1,1,1,0,0,1
2016100058036,1,1,1,0,0,1
2016100058048,1,1,2,0,0,1
2016100058105,4,1,1,0,0,1
2016100058116,4,1,2,0,0,1
2016100058312,1,1,1,0,0,2
2016100058315,4,1,1,0,0,2
2016100058349,1,2,2,0,0,1
2016100058377,1,1,1,0,0,1
2016100058461,1,1,1,0,0,1
2016100058479,1,1,1,0,0,1
2016100058502,1,1,1,0,0,2
2016100058506,1,1,2,0,0,2
2016100058510,1,1,1,0,0,2
2016100058539,4,1,1,0,0,1
2016100058731,1,1,2,0,0,2
2016100058799,1,1,1,0,0,1
2016100058816,4,4,2,0,0,1
2016100058880,4,1,2,0,0,2
2016100058884,1,2,2,0,0,1
2016100058915,1,2,2,0,0,1
2016100058924,1,1,1,0,3,2
2016100058938,1,2,2,0,0,1
2016100058956,1,2,2,0,0,1
2016100058969,1,1,2,0,0,1
2016100059016,1,4,1,0,0,2
2016100059111,1,1,1,0,0,2
2016100059116,1,4,1,0,0,1
2016100059146,1,1,1,0,0,1
2016100059162,1,2,2,0,0,1
2016100059290,4,1,2,0,0,1
2016100059313,1,1,2,0,0,1
2016100059316,4,1,1,0,0,1
2016100059351,5,7,2,0,0,2
2016100059416,1,5,2,0,0,1
2016100059473,1,1,1,0,0,1
2016100059490,1,1,1,0,0,2
2016100059492,1,1,1,0,0,2
2016100059498,1,1,1,0,0,2
2016100059499,4,1,1,0,0,2
2016100059510,1,1,1,0,0,2
2016100059552,1,2,2,0,0,2
2016100059568,1,1,1,0,0,2
2016100059592,4,1,2,0,0,1
2016100059678,1,1,2,0,0,2
2016100059796,1,1,1,0,0,1
2016100059805,1,1,1,0,0,1
2016100059816,4,1,2,0,0,1
2016100059841,1,1,1,0,0,1
2016100059898,1,1,1,0,0,1
2016100060016,4,1,2,0,0,2
2016100060167,1,1,1,0,0,1
2016100060288,1,1,2,6,0,1
2016100060404,1,1,1,0,0,2
2016100060519,1,1,1,0,0,1
2016100060521,1,1,1,0,0,1
2016100060546,1,1,1,0,0,1
2016100060611,4,1,1,0,0,2
2016100060619,6,1,1,0,0,1
2016100060637,1,1,1,0,0,1
2016100060639,1,2,2,0,0,1
2016100060709,1,1,1,0,0,2
2016100060736,7,1,1,0,0,1
2016100060743,1,1,1,0,0,1
2016100060752,1,1,1,0,0,2
2016100060767,1,1,1,0,0,2
2016100060771,1,1,1,0,0,1
2016100060833,1,1,1,0,0,2
2016100060879,1,1,1,0,0,1
2016100060911,1,1,1,5,0,2
2016100060915,1,1,1,0,0,2
2016100060919,6,1,1,0,0,2
2016100060922,1,1,1,0,0,1
2016100060964,4,1,1,0,0,1
2016100060986,1,1,1,0,0,2
2016100060996,1,1,1,0,0,1
2016100060999,1,1,1,4,0,1
2016100061016,4,1,1,0,0,1
2016100061031,1,1,1,0,0,1
2016100061111,1,1,1,0,0,1
2016100061134,1,1,1,0,0,2
2016100061227,1,1,1,0,0,2
2016100061314,1,1,1,0,0,1
2016100061316,1,1,1,0,0,1
2016100061397,1,1,1,0,0,1
2016100061411,1,1,1,0,0,1
2016100061416,1,1,1,0,0,1
2016100061444,1,1,1,0,0,1
2016100061447,1,1,1,0,0,1
2016100061523,1,2,2,0,0,2
2016100061539,1,1,1,0,0,1
2016100061572,1,2,2,0,0,1
2016100061614,1,1,1,0,0,1
2016100061616,1,1,1,0,0,1
2016100061622,1,1,1,0,0,1
2016100061638,1,1,1,0,0,2
2016100061647,1,1,1,0,0,2
2016100061715,1,1,1,0,0,1
2016100061725,6,2,2,0,0,2
2016100061726,4,1,2,0,0,2
2016100061769,1,1,1,0,0,2
2016100061803,1,1,2,0,0,1
2016100061808,4,1,2,3,2,2
2016100061909,1,7,2,0,0,2
2016100061941,1,1,1,0,0,1
2016100061952,1,1,1,0,0,1
2016100062086,1,1,1,0,0,1
2016100062116,4,1,1,0,0,2
2016100062191,1,1,1,0,0,1
2016100062195,1,1,1,0,0,1
2016100062198,1,3,2,0,0,2
2016100062253,1,1,1,0,0,1
2016100062259,1,1,1,0,0,1
2016100062298,1,1,1,0,0,1
2016100062300,1,1,1,0,0,1
2016100062319,1,1,1,0,0,1
2016100062329,1,1,1,0,0,2
2016100062439,1,1,1,0,0,1
2016100062521,1,4,1,0,0,2
2016100062586,1,1,1,0,0,1
2016100062716,1,1,1,0,0,2
2016100062770,1,2,2,4,0,2
2016100062822,1,2,2,0,0,2
2016100062825,1,2,2,0,0,2
2016100062866,1,2,2,0,0,1
2016100062871,1,1,2,0,0,2
2016100062873,6,1,2,0,0,2
2016100062905,1,2,2,0,0,2
2016100062921,1,1,1,0,0,1
2016100062922,1,1,1,0,0,1
2016100062926,4,4,1,0,0,1
2016100062927,1,1,1,0,0,1
2016100062934,1,1,1,0,0,1
2016100062939,1,1,1,0,0,1
2016100062952,1,1,1,0,0,1
2016100062987,1,1,1,0,0,1
2016100063026,1,1,1,0,0,1
2016100063097,1,1,1,0,0,1
2016100063116,4,1,1,0,0,1
2016100063222,1,1,1,0,0,2
2016100063313,1,1,1,0,0,1
2016100063429,1,1,1,0,0,1
2016100063715,1,2,2,0,0,1
2016100063716,4,1,1,0,0,1
2016100063719,1,2,2,0,0,1
2016100063725,1,1,1,0,0,1
2016100063728,4,1,1,0,0,1
2016100063747,1,1,1,0,0,1
2016100063749,4,1,1,0,0,2
2016100063752,4,1,2,0,0,1
2016100063857,1,1,2,0,0,1
2016100063871,1,2,2,0,0,1
2016100063908,1,2,2,0,0,1
2016100063916,4,1,2,0,0,1
2016100064016,1,1,1,0,0,1
2016100064043,1,1,1,0,0,1
2016100064091,1,1,1,0,0,1
2016100064095,1,1,1,0,0,1
2016100064105,1,1,2,0,0,2
2016100064142,1,1,1,0,0,1
2016100064145,1,1,1,0,0,1
2016100064179,1,1,1,0,0,2
2016100064216,4,2,2,0,0,1
2016100064220,1,1,1,0,0,2
2016100064237,1,1,1,0,0,1
2016100064247,1,1,1,0,0,1
2016100064323,4,2,2,0,0,1
2016100064331,1,1,1,0,0,1
2016100064443,1,1,1,0,0,2
2016100064450,1,1,1,0,0,1
2016100064484,1,1,1,0,0,1
2016100064507,1,7,1,0,0,1
2016100064516,1,1,1,0,0,1
2016100064580,1,1,1,0,0,2
2016100064589,1,1,1,0,0,1
2016100064619,1,1,1,0,0,1
2016100064651,1,1,1,0,0,1
2016100064659,1,1,1,0,0,1
2016100064682,1,1,1,0,0,1
2016100064710,4,1,1,0,0,2
2016100064744,1,1,1,0,0,1
2016100064779,1,1,1,0,0,1
2016100064848,1,1,1,0,0,1
2016100064909,1,2,2,0,0,1
2016100064916,1,1,1,0,0,2
2016100065016,4,1,1,0,0,1
2016100065040,1,1,1,0,0,1
2016100065056,1,1,2,0,0,1
2016100065101,1,1,1,0,0,2
2016100065121,1,1,1,0,0,1
2016100065216,1,1,1,0,0,1
2016100065323,1,1,1,0,0,1
2016100065325,1,1,1,0,0,1
2016100065415,1,1,1,0,0,1
2016100065516,7,1,1,0,0,1
2016100065616,1,4,2,0,0,1
2016100065755,1,1,1,0,0,1
2016100065826,1,1,1,0,1,2
2016100065858,1,1,1,0,0,2
2016100065907,1,1,2,0,0,1
2016100065916,4,1,1,0,0,1
2016100065971,4,1,1,0,0,1
2016100066057,1,1,1,0,0,1
2016100066067,1,1,1,0,0,1
2016100066071,1,1,1,0,0,2
2016100066098,1,1,1,0,0,1
2016100066170,1,1,1,0,0,1
2016100066183,1,1,1,0,0,1
2016100066184,1,1,1,0,0,1
2016100066224,1,1,1,0,0,1
2016100066279,1,1,1,0,0,2
2016100066379,1,1,1,0,0,2
2016100066385,1,1,1,0,0,1
2016100066395,1,1,1,0,0,1
2016100066433,1,1,1,0,0,1
2016100066470,1,1,1,0,0,1
2016100066535,1,1,2,0,2,2
2016100066606,1,1,1,0,0,2
2016100066620,1,1,1,0,0,1
2016100066635,4,1,2,0,0,1
2016100066658,1,2,2,0,0,1
2016100066816,4,1,1,0,0,2
2016100066839,1,1,1,0,0,1
2016100066883,1,1,1,0,0,1
2016100066911,1,1,1,0,0,1
2016100066916,1,1,1,0,0,1
2016100066919,1,1,1,0,0,2
2016100066920,1,1,1,0,0,2
2016100066956,1,1,1,0,0,1
2016100066961,4,2,2,0,0,1
2016100067016,1,1,1,0,0,1
2016100067053,1,1,1,2,0,1
2016100067095,1,1,1,0,0,1
2016100067153,1,1,1,0,7,2
2016100067212,1,1,1,0,0,1
2016100067228,1,1,1,0,0,2
2016100067233,1,1,1,0,0,1
2016100067338,1,1,1,0,0,2
2016100067413,1,1,1,0,0,2
2016100067463,1,1,1,0,0,2
2016100067505,1,1,1,0,0,2
2016100067746,1,8,2,0,0,2
2016100067752,6,2,2,4,7,2
2016100067797,1,1,2,0,0,1
2016100067816,4,1,1,0,0,2
2016100067872,1,4,1,0,0,1
2016100067902,4,1,1,0,0,1
2016100067909,1,1,2,0,0,2
